"category","source","name","cause","death"
"actors","http://www.wikidata.org/entity/Q2419414","Sam Kelly",,"2014-06-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5950409","Sam Lidman",,"2012-09-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17540330","Sam Loco Efe",,"2011-08-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7407861","Sam Mbah",,"2014-11-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7408117","Sam Sarpong",,"2015-10-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q365090","Sam Simon","colorectal cancer","2015-03-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3470565","Sam Vlahos",,"2011-09-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7408515","Samala Sadasiva",,"2012-08-07T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q7408682","Samantha Juste","cerebrovascular disease","2014-02-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q23930705","Samantha Schubert",,"2016-04-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18286423","Samara de Córdova",,"2015-06-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12215190","Sami El-Adl",,"2015-07-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2734197","Samih al-Qasim","cancer","2014-08-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3349350","Samir Roychoudhury",,"2016-06-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3494174","Sammi Kane Kraft",,"2012-10-09T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q7409699","Sammy Arena",,"2012-12-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q7409777","Sammy Johns",,"2013-01-04T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q612497","Sammy Masters",,"2013-03-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12849494","Şamo Arif",,"2012-06-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7410936","Samuel Blumenfeld",,"2015-06-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q19646659","Samuel Rovinski",,"2013-08-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2218967","Samuel Willenberg",,"2016-02-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4269738","Samuil Lurie",,"2015-08-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18718910","Sana Khan",,"2014-03-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5393245","Sanae Nakahara",,"2012-05-15T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q4022198","Sandeep Acharya",,"2013-12-15T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q267478","Sándor Fodor",,"2012-03-28T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12815247","Sándor Makay",,"2016-12-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12355670","Sándor Técsy",,"2011-12-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q14747","Sancho Gracia",,"2012-08-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3471903","Sandra Giles",,"2016-12-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7416696","Sandra Mackey",,"2015-04-19T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q27113735","Sandra Mantovani",,"2016-10-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17977110","Sandra Zober",,"2011-04-02T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3948269","Sandro Pellegrini",,"2013-10-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3948310","Sandro Tuminelli",,"2011-03-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q21997913","Sandy Whitelaw",,"2015-02-20T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7417756","Sang Whang",,"2011-01-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4989427","Sanjay Surkar",,"2012-09-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q20222794","Sanjeet Bedi",,"2015-06-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12334636","Sanne Brüel",,"2011-06-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17044826","Santi Ibáñez",,"2016-12-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q17652126","Santi Lo Giudice",,"2014-08-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q21711301","Santi Massaguer i Malleu",,"2013-04-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q929866","Santi Santamaria",,"2011-02-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q298789","Santiago Carrillo",,"2012-09-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15731513","Santiago Segura Munguía",,"2014-02-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q28026207","Santiago Vázquez",,"2016-12-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q13637222","Santo Krishnan",,"2013-07-06T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q10368244","Santo Souza","lung cancer","2014-04-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q257201","Santos Inzaurralde",,"2013-03-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16628972","Santos Rodulfo Cortés",,"2014-01-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q539247","Sara Douglass","ovarian cancer, cancer","2011-09-27T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q9074523","Sara González",,"2012-02-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6121745","Sara Joffré",,"2014-12-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q268587","Sara Montiel",,"2013-04-08T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q17278622","Sara Widén",,"2014-06-13T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q23836165","Sarada Prasad Mishra",,"2016-04-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q536686","Sarah Danielle Madison",,"2014-09-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7422371","Sarah Harris",,"2012-05-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7422477","Sarah Kemp",,"2015-01-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q263398","Sarah Kirsch",,"2013-05-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11314880","Sarah Lowell",,"2011-06-28T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7422573","Sarah Marshall",,"2014-01-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q22808100","Sarah Melici",,"2012-09-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6575090","Sarat Pujari","myocardial infarction","2014-05-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q23071201","Sardara Singh Randhawa",,"2013-10-21T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1747753","Sargut Şölçün",,"2012-04-29T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q91634","Sári Barabás","cerebrovascular disease","2012-04-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7424270","Sarmad Tariq",,"2014-04-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16773139","Sasa Kastoura",,"2014-06-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5985149","Sasha Mesic",,"2016-01-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q13462605","Saskia Holleman",,"2013-06-10T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q13131218","Sassie Rees",,"2013-03-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7425810","Sasthi Brata",,"2015-01-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6227460","Saša Vuga",,"2016-12-25T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q546053","Sathima Bea Benjamin",,"2013-08-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11369020","Satoshi Kubo",,"2014-02-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11435912","Satoshi Ōki",,"2012-06-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11470855","Satoshi Yagi",,"2013-07-22T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11892607","Satu Waltari",,"2014-01-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3632273","Satyadev Dubey",,"2011-12-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q833037","Sava Babić",,"2012-11-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6066369","Savaş Akova",,"2013-01-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12811720","Savaş Ay","esophageal cancer, laryngeal cancer","2013-11-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3951066","Saverio Strati",,"2014-04-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3951070","Saverio Tutino",,"2011-11-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3951075","Saverio Vertone",,"2011-06-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3274094","Sawa Khashimov Kirilov",,"2012-01-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q19833220","Sawyer Sweeten",,"2015-04-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4071343","Sayavush Aslan",,"2013-06-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12217542","Sayed Zayan",,"2016-04-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q13593797","Scarlet Moon de Chevalier",,"2013-06-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q18562207","Schultz",,"2014-09-12T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q997417","Schwabinger Gisela",,"2014-07-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7436073","Scott Burgess",,"2016-05-06T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q335503","Scott Carpenter",,"2013-10-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4516103","Scott Ciencin",,"2014-08-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7436571","Scott James Wells",,"2015-10-28T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q326281","Scott McKenzie",,"2012-08-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q17125167","Scott Nimerfro",,"2016-04-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q363236","Scott Weiland",,"2015-12-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q93356","Seamus Heaney",,"2013-08-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11147199","Sean",,"2012-03-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7440855","Sean Caffrey",,"2013-04-25T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2276029","Sean Dunphy",,"2011-05-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7441059","Sean Hartter",,"2013-04-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7441528","Sean Whitesell",,"2015-12-28T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q12740568","Sebastian-Barbu Bucur",,"2015-04-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1243368","Sebastiano Vassalli",,"2015-07-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q10369149","Sebastião Vasconcelos",,"2013-07-15T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q737191","Sebhat Gebre-Egziabher",,"2012-02-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12410132","Sefi Rivlin",,"2013-12-03T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16675977","Seigneur Ekissi Pierre",,"2011-06-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1842348","Seijin Noborikawa","liver failure","2013-03-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11461699","Seikan Kobayashi",,"2011-10-12T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11892856","Seita Parkkola",,"2015-04-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4118923","Seizō Katō","urinary bladder cancer","2014-01-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6078976","Selçuk Uluergüven",,"2014-01-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q20437880","Selimir Tosic",,"2015-07-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q10369763","Selma do Coco",,"2015-05-09T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q10369761","Selma Reis",,"2015-12-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1297734","Selma Urfer",,"2013-05-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2269317","Semyon Vilensky",,"2016-04-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q77315","Sena Jurinac",,"2011-11-22T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2656811","Şenay Yüzbaşıoğlu",,"2013-01-04T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2270954","Sengai Aaliyan",,"2016-02-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6577995","Sennur Sezer",,"2015-10-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q21065015","Senyaka",,"2015-03-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18810289","Sepp Gneißl",,"2014-10-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18814929","Seppo Laine",,"2012-04-08T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q18763759","Sera",,"2012-07-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2888603","Șerban Cantacuzino",,"2011-07-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q75285","Șerban Ionescu","amyotrophic lateral sclerosis","2012-11-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2272295","Serena Michelotti",,"2011-07-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3479216","Serge Bouillon",,"2014-07-31T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3479240","Serge Christiaenssens",,"2011-01-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3479263","Serge Davri",,"2012-03-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16676442","Serge de Robiano",,"2012-02-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2800475","Serge Ehrensperger",,"2013-11-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3479414","Serge Lhorca",,"2012-01-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q438521","Serge Nubret",,"2011-04-19T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q15430830","Serge Oustiakine",,"2013-11-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4268318","Sergei Lusin",,"2011-02-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q930485","Sergei Prokofieff",,"2014-07-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4497144","Sergej Chelemendik",,"2016-05-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12800920","Sergej Verč",,"2015-04-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4140923","Sergey Govorukhin",,"2011-10-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4242167","Sergey Krupenikov",,"2012-08-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4282060","Sergey Markov",,"2013-06-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4288823","Sergey Mezhov",,"2011-10-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4320181","Sergey Nikolaev",,"2016-05-16T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4405090","Sergey Sazontyev",,"2011-07-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q21645912","Sergey Sokolov",,"2015-11-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4439053","Sergey Stavsky",,"2012-02-20T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q12267333","Sergio Blanco Rivas",,"2015-02-15T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q247571","Sérgio Borges",,"2011-12-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q10376109","Sérgio Britto",,"2011-12-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3956118","Sergio Filippini",,"2014-06-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3956119","Sergio Fiorentini",,"2014-12-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16591114","Sérgio Grilo",,"2013-11-12T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q10376151","Sérgio Jockyman",,"2011-02-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3956195","Sergio Nesi",,"2013-12-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3055484","Sergio Renán",,"2015-06-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3956244","Sergio Renda",,"2016-09-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q940629","Sergio Tedesco",,"2012-06-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q634875","Sergiu Nicolaescu",,"2013-01-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9335477","Sergiusz Lach",,"2015-01-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q794773","Serraf Şiruye",,"2015-12-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2767887","Seth Gaaikema",,"2014-10-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1341766","Seth Putnam","myocardial infarction","2011-06-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q236129","Setsuko Hara","pneumonia","2015-09-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11478053","Setsuko Kawaguchi",,"2013-01-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q10370788","Seu Lunga",,"2014-11-22T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7457870","Severiano Álvarez",,"2013-09-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3958511","Severino Santiapichi",,"2016-09-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7457987","Severo Aparicio Quispe",,"2013-05-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6071169","Sevgi Sakarya",,"2011-08-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16591293","Sevil Uluyol",,"2013-07-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6088830","Sevinç Aktansel",,"2011-08-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16860758","Sevinç Pekin",,"2013-11-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5896857","Sevko Kadric",,"2014-10-11T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q62135","Sexy Cora",,"2011-01-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q20962391","Seyed Ali Tabatabaei",,"2015-08-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2275886","Seymour Chatman",,"2015-11-04T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q13059754","Shaktipada Rajguru",,"2014-06-12T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3181898","Shakuntala Devi",,"2013-04-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7487555","Shamim Ara",,"2016-08-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q7487573","Shamiram Urshan",,"2011-06-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q334822","Shammi Kapoor","kidney failure","2011-08-14T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3764762","Shamshad Begum",,"2013-04-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7488783","Shanmugasundari",,"2012-05-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7488901","Shannon Larratt",,"2013-03-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q10370970","Shaolin",,"2016-01-14T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q12709141","Sharifah Aini",,"2014-07-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7489926","Sharmila Rege","colorectal cancer","2013-07-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q25768370","Sharon Douglas",,"2016-06-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q461256","Sharon Jones","pancreatic cancer","2016-11-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q18710846","Sharon la Hechicera",,"2015-01-04T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q7490222","Sharon Tandy",,"2015-03-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16588868","Shasya Yunisha",,"2014-04-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4086632","Shaukat Biktemirov",,"2012-05-28T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7491202","Shaw Taylor",,"2015-03-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q371932","Shawn Elliott",,"2016-03-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3959323","Sheila Allen",,"2013-11-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1603342","Sheila Burrell",,"2011-07-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7493060","Sheila Guyse",,"2013-12-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7493077","Sheila K. McCullagh",,"2014-07-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q7493084","Sheila Khambadkone",,"2011-09-05T00:00:00Z"
